BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
CS203_c00001_NODE_1_...cluster103	c02124_NODE_21..	NODE_2124_length_28455_cov_2.245870	terpene	Terpene		
CS203_c00001_NODE_1_...cluster105	c02176_NODE_21..	NODE_2176_length_27918_cov_4.147062	terpene	Terpene		
CS203_c00001_NODE_1_...cluster106	c02227_NODE_22..	NODE_2227_length_27351_cov_7.291838	terpene	Terpene		
CS203_c00001_NODE_1_...cluster107	c02235_NODE_22..	NODE_2235_length_27234_cov_2.569004	terpene	Terpene		
CS203_c00001_NODE_1_...cluster108	c02240_NODE_22..	NODE_2240_length_27207_cov_1.485635	terpene	Terpene		
CS203_c00001_NODE_1_...cluster110	c02489_NODE_24..	NODE_2489_length_24524_cov_2.297701	terpene	Terpene		
CS203_c00001_NODE_1_...cluster112	c02585_NODE_25..	NODE_2585_length_23838_cov_6.533887	terpene	Terpene		
CS203_c00001_NODE_1_...cluster113	c02622_NODE_26..	NODE_2622_length_23519_cov_6.716655	terpene	Terpene		
CS203_c00001_NODE_1_...cluster114	c02628_NODE_26..	NODE_2628_length_23483_cov_8.696138	terpene	Terpene		
CS203_c00001_NODE_1_...cluster118	c03105_NODE_31..	NODE_3105_length_20524_cov_2.485365	terpene	Terpene		
CS203_c00001_NODE_1_...cluster119	c03123_NODE_31..	NODE_3123_length_20433_cov_1.350389	terpene	Terpene		
CS203_c00001_NODE_1_...cluster120	c03187_NODE_31..	NODE_3187_length_20062_cov_3.113318	terpene	Terpene		
CS203_c00001_NODE_1_...cluster121	c03231_NODE_32..	NODE_3231_length_19877_cov_11.884810	terpene	Terpene		
CS203_c00001_NODE_1_...cluster125	c03469_NODE_34..	NODE_3469_length_18671_cov_2.572045	terpene	Terpene		
CS203_c00001_NODE_1_...cluster127	c03509_NODE_35..	NODE_3509_length_18491_cov_2.271945	terpene	Terpene		
CS203_c00001_NODE_1_...cluster128	c03568_NODE_35..	NODE_3568_length_18222_cov_5.527328	terpene	Terpene		
CS203_c00001_NODE_1_...cluster130	c03700_NODE_37..	NODE_3700_length_17711_cov_2.461954	terpene	Terpene		
CS203_c00001_NODE_1_...cluster135	c03839_NODE_38..	NODE_3839_length_17136_cov_4.875830	terpene	Terpene		
CS203_c00001_NODE_1_...cluster139	c03941_NODE_39..	NODE_3941_length_16811_cov_6.516123	terpene	Terpene		
CS203_c00001_NODE_1_...cluster144	c04349_NODE_43..	NODE_4349_length_15381_cov_1.471614	terpene	Terpene		
CS203_c00001_NODE_1_...cluster153	c04828_NODE_48..	NODE_4828_length_14112_cov_2.938148	terpene	Terpene		
CS203_c00001_NODE_1_...cluster162	c05558_NODE_55..	NODE_5558_length_12580_cov_1.623063	terpene	Terpene		
CS203_c00001_NODE_1_...cluster164	c05653_NODE_56..	NODE_5653_length_12383_cov_1.714997	terpene	Terpene		
CS203_c00001_NODE_1_...cluster167	c05844_NODE_58..	NODE_5844_length_12044_cov_6.096165	terpene	Terpene		
CS203_c00001_NODE_1_...cluster168	c05852_NODE_58..	NODE_5852_length_12031_cov_6.556452	terpene	Terpene		
CS203_c00001_NODE_1_...cluster171	c07010_NODE_70..	NODE_7010_length_10322_cov_3.612359	terpene	Terpene		
CS203_c00001_NODE_1_...cluster172	c07053_NODE_70..	NODE_7053_length_10274_cov_1.371933	terpene	Terpene		
CS203_c00001_NODE_1_...cluster174	c07403_NODE_74..	NODE_7403_length_9891_cov_1.695412	terpene	Terpene		
CS203_c00001_NODE_1_...cluster175	c07442_NODE_74..	NODE_7442_length_9854_cov_9.233371	terpene	Terpene		
CS203_c00001_NODE_1_...cluster177	c07683_NODE_76..	NODE_7683_length_9586_cov_1.934031	terpene	Terpene		
CS203_c00001_NODE_1_...cluster179	c07996_NODE_79..	NODE_7996_length_9254_cov_5.847705	terpene	Terpene		
CS203_c00001_NODE_1_...cluster182	c08224_NODE_82..	NODE_8224_length_9048_cov_1.776034	terpene	Terpene		
CS203_c00001_NODE_1_...cluster191	c11263_NODE_11..	NODE_11263_length_7036_cov_6.939499	terpene	Terpene		
CS203_c00001_NODE_1_...cluster203	c13692_NODE_13..	NODE_13692_length_6064_cov_3.162540	terpene	Terpene		
CS203_c00001_NODE_1_...cluster205	c14132_NODE_14..	NODE_14132_length_5905_cov_1.276912	terpene	Terpene		
CS203_c00001_NODE_1_...cluster206	c14452_NODE_14..	NODE_14452_length_5805_cov_6.856111	terpene	Terpene		
CS203_c00001_NODE_1_...cluster211	c16028_NODE_16..	NODE_16028_length_5390_cov_5.942428	terpene	Terpene		
CS203_c00001_NODE_1_...cluster212	c16632_NODE_16..	NODE_16632_length_5254_cov_5.201677	terpene	Terpene		
CS203_c00001_NODE_1_...cluster214	c17186_NODE_17..	NODE_17186_length_5133_cov_1.427087	terpene	Terpene		
CS204_c00001_NODE_1_...cluster002	c00021_NODE_21..	NODE_21_length_301139_cov_4.613182	terpene	Terpene		
CS204_c00001_NODE_1_...cluster006	c00049_NODE_49..	NODE_49_length_215025_cov_11.859813	terpene	Terpene		
CS204_c00001_NODE_1_...cluster012	c00090_NODE_90..	NODE_90_length_156740_cov_5.919228	terpene	Terpene		
CS204_c00001_NODE_1_...cluster016	c00137_NODE_13..	NODE_137_length_127784_cov_3.578033	terpene	Terpene		
CS204_c00001_NODE_1_...cluster017	c00145_NODE_14..	NODE_145_length_124724_cov_13.424352	terpene	Terpene		
CS204_c00001_NODE_1_...cluster021	c00173_NODE_17..	NODE_173_length_111713_cov_5.917006	terpene	Terpene		
CS204_c00001_NODE_1_...cluster029	c00304_NODE_30..	NODE_304_length_80511_cov_2.565100	terpene	Terpene		
CS204_c00001_NODE_1_...cluster030	c00308_NODE_30..	NODE_308_length_79476_cov_10.454688	terpene	Terpene		
CS204_c00001_NODE_1_...cluster032	c00341_NODE_34..	NODE_341_length_75552_cov_2.728896	terpene	Terpene		
CS204_c00001_NODE_1_...cluster033	c00360_NODE_36..	NODE_360_length_72838_cov_16.668345	terpene	Terpene		
CS204_c00001_NODE_1_...cluster034	c00406_NODE_40..	NODE_406_length_68265_cov_8.093443	terpene	Terpene		
CS204_c00001_NODE_1_...cluster035	c00408_NODE_40..	NODE_408_length_68153_cov_4.769647	terpene	Terpene		
CS204_c00001_NODE_1_...cluster036	c00419_NODE_41..	NODE_419_length_67350_cov_4.866043	terpene	Terpene		
CS204_c00001_NODE_1_...cluster039	c00461_NODE_46..	NODE_461_length_62797_cov_6.748827	terpene	Terpene		
CS204_c00001_NODE_1_...cluster043	c00540_NODE_54..	NODE_540_length_56562_cov_3.371294	terpene	Terpene		
CS204_c00001_NODE_1_...cluster049	c00589_NODE_58..	NODE_589_length_54483_cov_4.767643	terpene	Terpene		
CS204_c00001_NODE_1_...cluster050	c00630_NODE_63..	NODE_630_length_52189_cov_2.340306	terpene	Terpene		
CS204_c00001_NODE_1_...cluster051	c00636_NODE_63..	NODE_636_length_51905_cov_2.881475	terpene	Terpene		
CS204_c00001_NODE_1_...cluster052	c00652_NODE_65..	NODE_652_length_51223_cov_2.705456	terpene	Terpene		
CS204_c00001_NODE_1_...cluster055	c00687_NODE_68..	NODE_687_length_49606_cov_7.080842	terpene	Terpene		
CS204_c00001_NODE_1_...cluster056	c00702_NODE_70..	NODE_702_length_49015_cov_3.412985	terpene	Terpene		
CS204_c00001_NODE_1_...cluster060	c00813_NODE_81..	NODE_813_length_44404_cov_6.802606	terpene	Terpene		
CS204_c00001_NODE_1_...cluster066	c01065_NODE_10..	NODE_1065_length_36623_cov_3.132590	terpene	Terpene		
CS204_c00001_NODE_1_...cluster076	c01302_NODE_13..	NODE_1302_length_31801_cov_4.137147	terpene	Terpene		
CS204_c00001_NODE_1_...cluster077	c01346_NODE_13..	NODE_1346_length_31248_cov_6.834806	terpene	Terpene		
CS204_c00001_NODE_1_...cluster080	c01486_NODE_14..	NODE_1486_length_29015_cov_3.350007	terpene	Terpene		
CS204_c00001_NODE_1_...cluster081	c01487_NODE_14..	NODE_1487_length_29006_cov_2.213027	terpene	Terpene		
CS204_c00001_NODE_1_...cluster082	c01547_NODE_15..	NODE_1547_length_28209_cov_5.386119	terpene	Terpene		
CS204_c00001_NODE_1_...cluster087	c01986_NODE_19..	NODE_1986_length_23801_cov_2.050646	terpene	Terpene		
CS204_c00001_NODE_1_...cluster091	c02191_NODE_21..	NODE_2191_length_22238_cov_2.210303	terpene	Terpene		
CS204_c00001_NODE_1_...cluster092	c02319_NODE_23..	NODE_2319_length_21380_cov_3.741731	terpene	Terpene		
CS204_c00001_NODE_1_...cluster100	c02591_NODE_25..	NODE_2591_length_19663_cov_6.036701	terpene	Terpene		
CS204_c00001_NODE_1_...cluster103	c02713_NODE_27..	NODE_2713_length_19023_cov_1.533023	terpene	Terpene		
CS204_c00001_NODE_1_...cluster104	c02731_NODE_27..	NODE_2731_length_18967_cov_3.108227	terpene	Terpene		
CS204_c00001_NODE_1_...cluster107	c02961_NODE_29..	NODE_2961_length_17856_cov_9.365164	terpene	Terpene		
CS204_c00001_NODE_1_...cluster109	c03013_NODE_30..	NODE_3013_length_17570_cov_3.261996	terpene	Terpene		
CS204_c00001_NODE_1_...cluster111	c03086_NODE_30..	NODE_3086_length_17233_cov_1.415059	terpene	Terpene		
CS204_c00001_NODE_1_...cluster114	c03362_NODE_33..	NODE_3362_length_16153_cov_1.920130	terpene	Terpene		
CS204_c00001_NODE_1_...cluster119	c03684_NODE_36..	NODE_3684_length_15049_cov_1.845329	terpene	Terpene		
CS204_c00001_NODE_1_...cluster120	c03777_NODE_37..	NODE_3777_length_14765_cov_1.533543	terpene	Terpene		
CS204_c00001_NODE_1_...cluster125	c04452_NODE_44..	NODE_4452_length_13021_cov_2.772763	terpene	Terpene		
CS204_c00001_NODE_1_...cluster129	c04660_NODE_46..	NODE_4660_length_12580_cov_1.517225	terpene	Terpene		
CS204_c00001_NODE_1_...cluster137	c05786_NODE_57..	NODE_5786_length_10799_cov_1.497657	terpene	Terpene		
CS204_c00001_NODE_1_...cluster142	c06139_NODE_61..	NODE_6139_length_10375_cov_2.689403	terpene	Terpene		
CS204_c00001_NODE_1_...cluster148	c06948_NODE_69..	NODE_6948_length_9507_cov_7.931237	terpene	Terpene		
CS204_c00001_NODE_1_...cluster149	c06991_NODE_69..	NODE_6991_length_9468_cov_8.102345	terpene	Terpene		
CS204_c00001_NODE_1_...cluster151	c07110_NODE_71..	NODE_7110_length_9356_cov_1.196771	terpene	Terpene		
CS204_c00001_NODE_1_...cluster154	c07805_NODE_78..	NODE_7805_length_8733_cov_1.542180	terpene	Terpene		
CS204_c00001_NODE_1_...cluster156	c07848_NODE_78..	NODE_7848_length_8704_cov_1.898566	terpene	Terpene		
CS204_c00001_NODE_1_...cluster157	c07914_NODE_79..	NODE_7914_length_8646_cov_7.804437	terpene	Terpene		
CS204_c00001_NODE_1_...cluster169	c09213_NODE_92..	NODE_9213_length_7794_cov_3.643798	terpene	Terpene		
CS204_c00001_NODE_1_...cluster170	c09280_NODE_92..	NODE_9280_length_7751_cov_0.971013	terpene	Terpene		
CS204_c00001_NODE_1_...cluster171	c09355_NODE_93..	NODE_9355_length_7704_cov_0.614491	terpene	Terpene		
CS204_c00001_NODE_1_...cluster187	c11671_NODE_11..	NODE_11671_length_6601_cov_1.036454	terpene	Terpene		
CS204_c00001_NODE_1_...cluster188	c11813_NODE_11..	NODE_11813_length_6550_cov_1.052779	terpene	Terpene		
CS204_c00001_NODE_1_...cluster200	c15637_NODE_15..	NODE_15637_length_5440_cov_1.600038	terpene	Terpene		
CS204_c00001_NODE_1_...cluster203	c16407_NODE_16..	NODE_16407_length_5266_cov_1.496595	terpene	Terpene		
CS204_c00001_NODE_1_...cluster207	c17063_NODE_17..	NODE_17063_length_5141_cov_1.742521	terpene	Terpene		
CS204_c00001_NODE_1_...cluster208	c17181_NODE_17..	NODE_17181_length_5116_cov_9.225296	terpene	Terpene		
CS211_c00001_NODE_1_...cluster007	c00030_NODE_30..	NODE_30_length_181402_cov_19.206658	terpene	Terpene		
CS211_c00001_NODE_1_...cluster010	c00039_NODE_39..	NODE_39_length_158786_cov_5.495780	terpene	Terpene		
CS211_c00001_NODE_1_...cluster013	c00055_NODE_55..	NODE_55_length_144724_cov_22.859250	terpene	Terpene		
CS211_c00001_NODE_1_...cluster015	c00061_NODE_61..	NODE_61_length_138037_cov_20.279726	terpene	Terpene		
CS211_c00001_NODE_1_...cluster018	c00083_NODE_83..	NODE_83_length_123125_cov_9.679922	terpene	Terpene		
CS211_c00001_NODE_1_...cluster023	c00157_NODE_15..	NODE_157_length_93339_cov_22.846211	terpene	Terpene		
CS211_c00001_NODE_1_...cluster028	c00228_NODE_22..	NODE_228_length_81141_cov_8.662219	terpene	Terpene		
CS211_c00001_NODE_1_...cluster030	c00241_NODE_24..	NODE_241_length_79468_cov_3.373237	terpene	Terpene		
CS211_c00001_NODE_1_...cluster033	c00310_NODE_31..	NODE_310_length_71439_cov_9.645053	terpene	Terpene		
CS211_c00001_NODE_1_...cluster034	c00327_NODE_32..	NODE_327_length_69864_cov_5.776446	terpene	Terpene		
CS211_c00001_NODE_1_...cluster037	c00419_NODE_41..	NODE_419_length_61620_cov_2.119932	terpene	Terpene		
CS211_c00001_NODE_1_...cluster039	c00437_NODE_43..	NODE_437_length_60301_cov_2.095772	terpene	Terpene		
CS211_c00001_NODE_1_...cluster041	c00485_NODE_48..	NODE_485_length_58144_cov_16.939931	terpene	Terpene		
CS211_c00001_NODE_1_...cluster044	c00505_NODE_50..	NODE_505_length_56919_cov_18.512290	terpene	Terpene		
CS211_c00001_NODE_1_...cluster046	c00521_NODE_52..	NODE_521_length_55815_cov_16.475668	terpene	Terpene		
CS211_c00001_NODE_1_...cluster050	c00575_NODE_57..	NODE_575_length_52693_cov_23.752863	terpene	Terpene		
CS211_c00001_NODE_1_...cluster051	c00597_NODE_59..	NODE_597_length_51709_cov_3.452251	terpene	Terpene		
CS211_c00001_NODE_1_...cluster054	c00665_NODE_66..	NODE_665_length_48997_cov_4.460978	terpene	Terpene		
CS211_c00001_NODE_1_...cluster056	c00799_NODE_79..	NODE_799_length_44158_cov_4.064341	terpene	Terpene		
CS211_c00001_NODE_1_...cluster057	c00804_NODE_80..	NODE_804_length_44078_cov_5.266001	terpene	Terpene		
CS211_c00001_NODE_1_...cluster062	c00929_NODE_92..	NODE_929_length_40566_cov_4.402854	terpene	Terpene		
CS211_c00001_NODE_1_...cluster063	c00975_NODE_97..	NODE_975_length_39431_cov_1.548367	terpene	Terpene		
CS211_c00001_NODE_1_...cluster072	c01236_NODE_12..	NODE_1236_length_34525_cov_4.311617	terpene	Terpene		
CS211_c00001_NODE_1_...cluster073	c01241_NODE_12..	NODE_1241_length_34410_cov_3.878745	terpene	Terpene		
CS211_c00001_NODE_1_...cluster074	c01267_NODE_12..	NODE_1267_length_33964_cov_1.650058	terpene	Terpene		
CS211_c00001_NODE_1_...cluster081	c01517_NODE_15..	NODE_1517_length_30439_cov_8.751254	terpene	Terpene		
CS211_c00001_NODE_1_...cluster082	c01527_NODE_15..	NODE_1527_length_30339_cov_3.717761	terpene	Terpene		
CS211_c00001_NODE_1_...cluster084	c01679_NODE_16..	NODE_1679_length_28484_cov_2.388264	terpene	Terpene		
CS211_c00001_NODE_1_...cluster085	c01690_NODE_16..	NODE_1690_length_28377_cov_7.866018	terpene	Terpene		
CS211_c00001_NODE_1_...cluster091	c01981_NODE_19..	NODE_1981_length_25513_cov_4.179154	terpene	Terpene		
CS211_c00001_NODE_1_...cluster098	c02212_NODE_22..	NODE_2212_length_23874_cov_26.460606	terpene	Terpene		
CS211_c00001_NODE_1_...cluster099	c02247_NODE_22..	NODE_2247_length_23686_cov_5.508893	terpene	Terpene		
CS211_c00001_NODE_1_...cluster102	c02365_NODE_23..	NODE_2365_length_22954_cov_2.496517	terpene	Terpene		
CS211_c00001_NODE_1_...cluster105	c02471_NODE_24..	NODE_2471_length_22286_cov_4.973419	terpene	Terpene		
CS211_c00001_NODE_1_...cluster106	c02482_NODE_24..	NODE_2482_length_22226_cov_3.509209	terpene	Terpene		
CS211_c00001_NODE_1_...cluster108	c02559_NODE_25..	NODE_2559_length_21744_cov_5.532544	terpene	Terpene		
CS211_c00001_NODE_1_...cluster109	c02599_NODE_25..	NODE_2599_length_21534_cov_8.952632	terpene	Terpene		
CS211_c00001_NODE_1_...cluster110	c02607_NODE_26..	NODE_2607_length_21470_cov_2.439160	terpene	Terpene		
CS211_c00001_NODE_1_...cluster114	c02678_NODE_26..	NODE_2678_length_21038_cov_8.704940	terpene	Terpene		
CS211_c00001_NODE_1_...cluster118	c02805_NODE_28..	NODE_2805_length_20379_cov_5.160774	terpene	Terpene		
CS211_c00001_NODE_1_...cluster125	c03157_NODE_31..	NODE_3157_length_18891_cov_2.574398	terpene	Terpene		
CS211_c00001_NODE_1_...cluster128	c03316_NODE_33..	NODE_3316_length_18305_cov_8.113379	terpene	Terpene		
CS211_c00001_NODE_1_...cluster131	c03331_NODE_33..	NODE_3331_length_18252_cov_2.380966	terpene	Terpene		
CS211_c00001_NODE_1_...cluster132	c03339_NODE_33..	NODE_3339_length_18215_cov_3.726338	terpene	Terpene		
CS211_c00001_NODE_1_...cluster133	c03486_NODE_34..	NODE_3486_length_17743_cov_25.291837	terpene	Terpene		
CS211_c00001_NODE_1_...cluster141	c04169_NODE_41..	NODE_4169_length_15709_cov_5.640932	terpene	Terpene		
CS211_c00001_NODE_1_...cluster144	c04363_NODE_43..	NODE_4363_length_15209_cov_8.727755	terpene	Terpene		
CS211_c00001_NODE_1_...cluster147	c04869_NODE_48..	NODE_4869_length_14170_cov_1.729901	terpene	Terpene		
CS211_c00001_NODE_1_...cluster148	c04924_NODE_49..	NODE_4924_length_14046_cov_1.948919	terpene	Terpene		
CS211_c00001_NODE_1_...cluster152	c05170_NODE_51..	NODE_5170_length_13548_cov_2.390731	terpene	Terpene		
CS211_c00001_NODE_1_...cluster157	c05461_NODE_54..	NODE_5461_length_13031_cov_3.427154	terpene	Terpene		
CS211_c00001_NODE_1_...cluster159	c05543_NODE_55..	NODE_5543_length_12883_cov_7.834352	terpene	Terpene		
CS211_c00001_NODE_1_...cluster160	c05561_NODE_55..	NODE_5561_length_12852_cov_2.873320	terpene	Terpene		
CS211_c00001_NODE_1_...cluster161	c05794_NODE_57..	NODE_5794_length_12500_cov_2.953447	terpene	Terpene		
CS211_c00001_NODE_1_...cluster165	c05860_NODE_58..	NODE_5860_length_12416_cov_3.264220	terpene	Terpene		
CS211_c00001_NODE_1_...cluster166	c05902_NODE_59..	NODE_5902_length_12332_cov_1.338714	terpene	Terpene		
CS211_c00001_NODE_1_...cluster167	c06069_NODE_60..	NODE_6069_length_12070_cov_6.759357	terpene	Terpene		
CS211_c00001_NODE_1_...cluster169	c06087_NODE_60..	NODE_6087_length_12049_cov_2.035732	terpene	Terpene		
CS211_c00001_NODE_1_...cluster170	c06414_NODE_64..	NODE_6414_length_11584_cov_2.455268	terpene	Terpene		
CS211_c00001_NODE_1_...cluster172	c06579_NODE_65..	NODE_6579_length_11363_cov_5.623087	terpene	Terpene		
CS211_c00001_NODE_1_...cluster182	c07584_NODE_75..	NODE_7584_length_10275_cov_20.668605	terpene	Terpene		
CS211_c00001_NODE_1_...cluster186	c08127_NODE_81..	NODE_8127_length_9747_cov_1.637214	terpene	Terpene		
CS211_c00001_NODE_1_...cluster187	c08221_NODE_82..	NODE_8221_length_9681_cov_2.618798	terpene	Terpene		
CS211_c00001_NODE_1_...cluster188	c08354_NODE_83..	NODE_8354_length_9553_cov_21.400594	terpene	Terpene		
CS211_c00001_NODE_1_...cluster190	c08423_NODE_84..	NODE_8423_length_9491_cov_1.824861	terpene	Terpene		
CS211_c00001_NODE_1_...cluster191	c08443_NODE_84..	NODE_8443_length_9471_cov_2.473245	terpene	Terpene		
CS211_c00001_NODE_1_...cluster193	c08574_NODE_85..	NODE_8574_length_9367_cov_4.915584	terpene	Terpene		
CS211_c00001_NODE_1_...cluster198	c09225_NODE_92..	NODE_9225_length_8899_cov_1.843707	terpene	Terpene		
CS211_c00001_NODE_1_...cluster205	c10175_NODE_10..	NODE_10175_length_8276_cov_2.542152	terpene	Terpene		
CS211_c00001_NODE_1_...cluster206	c10311_NODE_10..	NODE_10311_length_8191_cov_1.130332	terpene	Terpene		
CS211_c00001_NODE_1_...cluster207	c10320_NODE_10..	NODE_10320_length_8186_cov_2.783100	terpene	Terpene		
CS211_c00001_NODE_1_...cluster214	c11044_NODE_11..	NODE_11044_length_7792_cov_1.551990	terpene	Terpene		
CS211_c00001_NODE_1_...cluster217	c11290_NODE_11..	NODE_11290_length_7677_cov_7.819603	terpene	Terpene		
CS211_c00001_NODE_1_...cluster221	c11676_NODE_11..	NODE_11676_length_7486_cov_1.237940	terpene	Terpene		
CS211_c00001_NODE_1_...cluster222	c11760_NODE_11..	NODE_11760_length_7449_cov_1.886233	terpene	Terpene		
CS211_c00001_NODE_1_...cluster223	c11857_NODE_11..	NODE_11857_length_7401_cov_9.368573	terpene	Terpene		
CS211_c00001_NODE_1_...cluster231	c12923_NODE_12..	NODE_12923_length_6950_cov_26.199912	terpene	Terpene		
CS211_c00001_NODE_1_...cluster240	c14119_NODE_14..	NODE_14119_length_6506_cov_7.332027	terpene	Terpene		
CS211_c00001_NODE_1_...cluster243	c14636_NODE_14..	NODE_14636_length_6336_cov_4.747947	terpene	Terpene		
CS211_c00001_NODE_1_...cluster245	c14955_NODE_14..	NODE_14955_length_6239_cov_1.296957	terpene	Terpene		
CS211_c00001_NODE_1_...cluster246	c14978_NODE_14..	NODE_14978_length_6234_cov_1.639266	terpene	Terpene		
CS211_c00001_NODE_1_...cluster248	c15084_NODE_15..	NODE_15084_length_6196_cov_0.869171	terpene	Terpene		
CS211_c00001_NODE_1_...cluster259	c17425_NODE_17..	NODE_17425_length_5583_cov_1.196664	terpene	Terpene		
CS211_c00001_NODE_1_...cluster261	c17663_NODE_17..	NODE_17663_length_5524_cov_0.898647	terpene	Terpene		
CS211_c00001_NODE_1_...cluster262	c17813_NODE_17..	NODE_17813_length_5491_cov_1.387584	terpene	Terpene		
CS211_c00001_NODE_1_...cluster266	c18494_NODE_18..	NODE_18494_length_5342_cov_1.114286	terpene	Terpene		
CS211_c00001_NODE_1_...cluster268	c18687_NODE_18..	NODE_18687_length_5300_cov_0.863329	terpene	Terpene		
CS211_c00001_NODE_1_...cluster271	c19211_NODE_19..	NODE_19211_length_5195_cov_1.956393	terpene	Terpene		
CS211_c00001_NODE_1_...cluster272	c19743_NODE_19..	NODE_19743_length_5090_cov_5.571026	terpene	Terpene		
CS211_c00001_NODE_1_...cluster273	c19848_NODE_19..	NODE_19848_length_5068_cov_2.693584	terpene	Terpene		
CS211_c00001_NODE_1_...cluster276	c20035_NODE_20..	NODE_20035_length_5035_cov_1.529747	terpene	Terpene		
CS783_c00001_NODE_1_...cluster001	c00001_NODE_1_..	NODE_1_length_2765707_cov_4.308384	terpene	Terpene		
CS783_c00001_NODE_1_...cluster005	c00002_NODE_2_..	NODE_2_length_926060_cov_11.452145	terpene	Terpene		
CS783_c00001_NODE_1_...cluster007	c00003_NODE_3_..	NODE_3_length_794533_cov_2.366468	terpene	Terpene		
CS783_c00001_NODE_1_...cluster009	c00006_NODE_6_..	NODE_6_length_644530_cov_2.450330	terpene	Terpene		
CS783_c00001_NODE_1_...cluster012	c00009_NODE_9_..	NODE_9_length_541910_cov_3.574184	terpene	Terpene		
CS783_c00001_NODE_1_...cluster017	c00042_NODE_42..	NODE_42_length_264090_cov_7.292424	terpene	Terpene		
CS783_c00001_NODE_1_...cluster020	c00049_NODE_49..	NODE_49_length_248331_cov_6.302155	terpene	Terpene		
CS783_c00001_NODE_1_...cluster022	c00054_NODE_54..	NODE_54_length_224147_cov_5.621494	terpene	Terpene		
CS783_c00001_NODE_1_...cluster024	c00086_NODE_86..	NODE_86_length_187413_cov_3.116229	terpene	Terpene		
CS783_c00001_NODE_1_...cluster026	c00110_NODE_11..	NODE_110_length_163204_cov_5.117331	terpene	Terpene		
CS783_c00001_NODE_1_...cluster028	c00155_NODE_15..	NODE_155_length_134027_cov_5.425795	terpene	Terpene		
CS783_c00001_NODE_1_...cluster030	c00197_NODE_19..	NODE_197_length_113693_cov_3.948691	terpene	Terpene		
CS783_c00001_NODE_1_...cluster033	c00225_NODE_22..	NODE_225_length_106564_cov_4.198897	terpene	Terpene		
CS783_c00001_NODE_1_...cluster034	c00241_NODE_24..	NODE_241_length_102462_cov_2.050188	terpene	Terpene		
CS783_c00001_NODE_1_...cluster036	c00255_NODE_25..	NODE_255_length_97079_cov_3.506622	terpene	Terpene		
CS783_c00001_NODE_1_...cluster040	c00337_NODE_33..	NODE_337_length_78928_cov_3.889088	terpene	Terpene		
CS783_c00001_NODE_1_...cluster043	c00464_NODE_46..	NODE_464_length_60055_cov_24.357896	terpene	Terpene		
CS783_c00001_NODE_1_...cluster048	c00628_NODE_62..	NODE_628_length_49629_cov_1.548079	terpene	Terpene		
CS783_c00001_NODE_1_...cluster049	c00650_NODE_65..	NODE_650_length_48445_cov_7.830125	terpene	Terpene		
CS783_c00001_NODE_1_...cluster052	c00716_NODE_71..	NODE_716_length_45647_cov_2.366542	terpene	Terpene		
CS783_c00001_NODE_1_...cluster053	c00802_NODE_80..	NODE_802_length_41203_cov_5.628007	terpene	Terpene		
CS783_c00001_NODE_1_...cluster060	c01050_NODE_10..	NODE_1050_length_34414_cov_2.149853	terpene	Terpene		
CS783_c00001_NODE_1_...cluster063	c01269_NODE_12..	NODE_1269_length_29990_cov_2.317584	terpene	Terpene		
CS783_c00001_NODE_1_...cluster065	c01356_NODE_13..	NODE_1356_length_28528_cov_1.561776	terpene	Terpene		
CS783_c00001_NODE_1_...cluster066	c01623_NODE_16..	NODE_1623_length_25065_cov_1.524902	terpene	Terpene		
CS783_c00001_NODE_1_...cluster070	c01733_NODE_17..	NODE_1733_length_23807_cov_1.435346	terpene	Terpene		
CS783_c00001_NODE_1_...cluster075	c02091_NODE_20..	NODE_2091_length_20445_cov_1.805837	terpene	Terpene		
CS783_c00001_NODE_1_...cluster078	c02206_NODE_22..	NODE_2206_length_19477_cov_5.468992	terpene	Terpene		
CS783_c00001_NODE_1_...cluster083	c02465_NODE_24..	NODE_2465_length_17835_cov_4.995595	terpene	Terpene		
CS783_c00001_NODE_1_...cluster085	c02564_NODE_25..	NODE_2564_length_17319_cov_7.340275	terpene	Terpene		
CS783_c00001_NODE_1_...cluster088	c02667_NODE_26..	NODE_2667_length_16783_cov_2.308718	terpene	Terpene		
CS783_c00001_NODE_1_...cluster091	c02931_NODE_29..	NODE_2931_length_15401_cov_1.661451	terpene	Terpene		
CS783_c00001_NODE_1_...cluster092	c03037_NODE_30..	NODE_3037_length_14954_cov_1.205099	terpene	Terpene		
CS783_c00001_NODE_1_...cluster100	c03511_NODE_35..	NODE_3511_length_13298_cov_0.964543	terpene	Terpene		
CS783_c00001_NODE_1_...cluster102	c03759_NODE_37..	NODE_3759_length_12668_cov_1.802009	terpene	Terpene		
CS783_c00001_NODE_1_...cluster107	c04139_NODE_41..	NODE_4139_length_11700_cov_3.221896	terpene	Terpene		
CS783_c00001_NODE_1_...cluster109	c04294_NODE_42..	NODE_4294_length_11332_cov_1.651406	terpene	Terpene		
CS783_c00001_NODE_1_...cluster114	c04745_NODE_47..	NODE_4745_length_10386_cov_1.252851	terpene	Terpene		
CS783_c00001_NODE_1_...cluster115	c04882_NODE_48..	NODE_4882_length_10164_cov_1.332271	terpene	Terpene		
CS783_c00001_NODE_1_...cluster116	c04943_NODE_49..	NODE_4943_length_10051_cov_1.824365	terpene	Terpene		
