BGC	Accesion ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000846.1	BGC0000846.1	Tabtoxin biosynthetic gene cluster	blactam	Others	Pseudomonas syringae	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000847.1	BGC0000847.1	Thienamycin biosynthetic gene cluster	blactam	Others	Streptomyces cattleya	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000848.1	BGC0000848.1	A-factor biosynthetic gene cluster	butyrolactone	Others	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000849.1	BGC0000849.1	Gamma-butyrolactone biosynthetic gene cluster	butyrolactone	Others	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000850.1	BGC0000850.1	Gamma-butyrolactone biosynthetic gene cluster	butyrolactone	Others	Streptomyces acidiscabies	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000851.1	BGC0000851.1	Albonoursin biosynthetic gene cluster	other	Others	Streptomyces noursei ATCC 11455	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000852.1	BGC0000852.1	Ectoine biosynthetic gene cluster	ectoine	Others	Sporosarcina pasteurii	Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina
BGC0000853.1	BGC0000853.1	Ectoine biosynthetic gene cluster	ectoine	Others	Streptomyces anulatus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000854.1	BGC0000854.1	Ectoine biosynthetic gene cluster	ectoine	Others	Methylomicrobium alcaliphilum 20Z	Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium
BGC0000855.1	BGC0000855.1	Ectoine biosynthetic gene cluster	ectoine	Others	Methylomicrobium kenyense	Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium
BGC0000856.1	BGC0000856.1	Ectoine biosynthetic gene cluster	ectoine	Others	Methylophaga thalassica	Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga
BGC0000857.1	BGC0000857.1	Ectoine biosynthetic gene cluster	ectoine	Others	Methylophaga alcalica	Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga
BGC0000858.1	BGC0000858.1	Ectoine biosynthetic gene cluster	ectoine	Others	Methylobacter marinus	Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylobacter
BGC0000859.1	BGC0000859.1	Ectoine biosynthetic gene cluster	ectoine	Others	Methylomicrobium alcaliphilum	Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium
BGC0000860.1	BGC0000860.1	Ectoine biosynthetic gene cluster	ectoine	Others	Methylarcula marina	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Methylarcula
BGC0000866.1	BGC0000866.1	Polyhydroxyalkanoate biosynthetic gene cluster	other	Others	Burkholderia sp. DSM 9242	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0000867.1	BGC0000867.1	Polyhydroxyalkanoic acids biosynthetic gene cluster	other	Others	Ectothiorhodospira shaposhnikovii	Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Ectothiorhodospira
BGC0000868.1	BGC0000868.1	Teichuronic acid biosynthetic gene cluster	other	Others	Bacillus subtilis subsp. subtilis str. 168	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000870.1	BGC0000870.1	Mycolic acid biosynthetic gene cluster	other	Others	Mycobacterium tuberculosis H37Rv	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis complex
BGC0000871.1	BGC0000871.1	VEPE / AEPE / TG-1 biosynthetic gene cluster	other	Others	Myxococcus xanthus DK 1622	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0000872.1	BGC0000872.1	A-90289 biosynthetic gene cluster	t3pks-nucleoside	Others	Streptomyces sp. SANK 60405	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000873.1	BGC0000873.1	A201A biosynthetic gene cluster	nucleoside	Others	Saccharothrix mutabilis subsp. capreolus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Saccharothrix
BGC0000875.1	BGC0000875.1	Caprazamycin biosynthetic gene cluster	nucleoside	Others	Streptomyces sp. MK730-62F2	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000876.1	BGC0000876.1	Nikkomycin biosynthetic gene cluster	other	Others	Streptomyces tendae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000877.1	BGC0000877.1	Polyoxin biosynthetic gene cluster	nucleoside	Others	Streptomyces cacaoi subsp. asoensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000878.1	BGC0000878.1	Puromycin biosynthetic gene cluster	nucleoside	Others	Streptomyces alboniger	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000879.1	BGC0000879.1	Toyocamycin/sangivamycin biosynthetic gene cluster	nucleoside	Others	Streptomyces rimosus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000880.1	BGC0000880.1	Tunicamycin biosynthetic gene cluster	nucleoside	Others	Streptomyces chartreusis NRRL 3882	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000881.1	BGC0000881.1	Toyocamycin biosynthetic gene cluster	nucleoside	Others	Streptomyces ahygroscopicus subsp. wuzhouensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000882.1	BGC0000882.1	Mildiomycin biosynthetic gene cluster	other	Others	Streptomyces rimofaciens	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000883.1	BGC0000883.1	Arginomycin biosynthetic gene cluster	other	Others	Streptomyces arginensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000884.1	BGC0000884.1	3-methylarginine biosynthetic gene cluster	other	Others	Pseudomonas syringae pv. syringae	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
BGC0000885.1	BGC0000885.1	4-hydroxy-3-nitrosobenzamide biosynthetic gene cluster	melanin	Others	Streptomyces murayamaensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000886.1	BGC0000886.1	Allylmalonyl-CoA biosynthetic gene cluster	other	Others	Streptomyces tsukubaensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000887.1	BGC0000887.1	AWQC131C biosynthetic gene cluster	other	Others	Dolichospermum circinale AWQC131C	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Dolichospermum,Dolichospermum circinale
BGC0000888.1	BGC0000888.1	Bacilysin biosynthetic gene cluster	other	Others	Bacillus sp. CS93	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000889.1	BGC0000889.1	Bagremycin biosynthetic gene cluster	melanin	Others	Streptomyces sp. WK-5344	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000890.1	BGC0000890.1	Bromophenols / bromopyrroles biosynthetic gene cluster	other	Others	Pseudoalteromonas phenolica O-BC30	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
BGC0000891.1	BGC0000891.1	Bromophenols / bromopyrroles biosynthetic gene cluster	other	Others	Pseudoalteromonas luteoviolacea 2ta16	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
BGC0000892.1	BGC0000892.1	Caryoynencin biosynthetic gene cluster	other	Others	Burkholderia gladioli BSR3	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0000893.1	BGC0000893.1	Chloramphenicol biosynthetic gene cluster	other	Others	Streptomyces venezuelae ATCC 10712	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000894.1	BGC0000894.1	Citrinin biosynthetic gene cluster	other	Others	Monascus aurantiacus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Monascus
BGC0000895.1	BGC0000895.1	Citrulline biosynthetic gene cluster	other	Others	Lactobacillus plantarum subsp. plantarum	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0000896.1	BGC0000896.1	D-cycloserine biosynthetic gene cluster	other	Others	Streptomyces lavendulae subsp. lavendulae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000897.1	BGC0000897.1	Dehydrophos biosynthetic gene cluster	phosphonate	Others	Streptomyces luridus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000898.1	BGC0000898.1	Desosamine biosynthetic gene cluster	other	Others	Streptomyces venezuelae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000899.1	BGC0000899.1	Desosamine biosynthetic gene cluster	other	Others	Streptomyces narbonensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000903.1	BGC0000903.1	Fluorometabolite biosynthetic gene cluster	other	Others	Streptomyces cattleya	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000904.1	BGC0000904.1	FR900098 biosynthetic gene cluster	phosphonate	Others	Streptomyces rubellomurinus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000905.1	BGC0000905.1	Heme D1 biosynthetic gene cluster	other	Others	Heliobacillus mobilis	Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Heliobacillus
BGC0000906.1	BGC0000906.1	Heme D1 biosynthetic gene cluster	other	Others	Heliophilum fasciatum	Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Heliophilum
BGC0000907.1	BGC0000907.1	Lincomycin biosynthetic gene cluster	other	Others	Streptomyces lincolnensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000908.1	BGC0000908.1	Melanin biosynthetic gene cluster	melanin	Others	Streptomyces avermitilis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000909.1	BGC0000909.1	Melanin biosynthetic gene cluster	melanin	Others	Streptomyces avermitilis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000910.1	BGC0000910.1	Melanin biosynthetic gene cluster	melanin	Others	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000911.1	BGC0000911.1	Melanin biosynthetic gene cluster	melanin	Others	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000912.1	BGC0000912.1	Melanin biosynthetic gene cluster	melanin	Others	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000913.1	BGC0000913.1	Menaquinone biosynthetic gene cluster	other	Others	Enterobacter cloacae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae complex
BGC0000914.1	BGC0000914.1	Methylenomycin biosynthetic gene cluster	furan-butyrolactone	Others	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000915.1	BGC0000915.1	Mitomycin biosynthetic gene cluster	other	Others	Streptomyces lavendulae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000916.1	BGC0000916.1	Molybdenum cofactor biosynthetic gene cluster	other	Others	Staphylococcus carnosus	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcus
BGC0000917.1	BGC0000917.1	Molybdenum cofactor biosynthetic gene cluster	other	Others	Rhodobacter capsulatus	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter
BGC0000918.1	BGC0000918.1	Ochronotic pigment biosynthetic gene cluster	other	Others	Streptomyces avermitilis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000919.1	BGC0000919.1	Phaseolotoxin biosynthetic gene cluster	other	Others	Pseudomonas syringae	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000920.1	BGC0000920.1	Polyhydroxyalkanoates biosynthetic gene cluster	other	Others	Bacillus cereus	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000921.1	BGC0000921.1	Promysalin biosynthetic gene cluster	other	Others	Pseudomonas putida	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000922.1	BGC0000922.1	Pseudomonas quinolone signal (PQS) biosynthetic gene cluster	other	Others	Pseudomonas aeruginosa PAO1	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000923.1	BGC0000923.1	Paerucumarin biosynthetic gene cluster	other	Others	Pseudomonas aeruginosa PAO1	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000924.1	BGC0000924.1	Pyrrolnitrin biosynthetic gene cluster	other	Others	Pseudomonas chlororaphis	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000925.1	BGC0000925.1	Quinolobactin biosynthetic gene cluster	other	Others	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000926.1	BGC0000926.1	Rhizocticin biosynthetic gene cluster	phosphonate	Others	Bacillus subtilis subsp. spizizenii ATCC 6633	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000927.1	BGC0000927.1	Roseoflavin biosynthetic gene cluster	other	Others	Streptomyces davawensis JCM 4913	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000928.1	BGC0000928.1	T3 toxin biosynthetic gene cluster	other	Others	Cylindrospermopsis raciborskii T3	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermopsis
BGC0000929.1	BGC0000929.1	Toxoflavin biosynthetic gene cluster	other	Others	Burkholderia glumae	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0000932.1	BGC0000932.1	Tropodithietic acid biosynthetic gene cluster	other	Others	Phaeobacter inhibens DSM 17395	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Phaeobacter
BGC0000933.1	BGC0000933.1	Xiamenmycin biosynthetic gene cluster	other	Others	Streptomyces xiamenensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000934.1	BGC0000934.1	Endophenazines biosynthetic gene cluster	phenazine	Others	Kitasatospora sp. HKI 714	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Kitasatospora
BGC0000935.1	BGC0000935.1	Esmeraldin biosynthetic gene cluster	phenazine-t1pks	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000936.1	BGC0000936.1	Pyocyanine biosynthetic gene cluster	phenazine	Others	Pseudomonas aeruginosa PAO1	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000937.1	BGC0000937.1	Fosfazinomycin biosynthetic gene cluster	phosphonate	Others	Streptomyces sp. WM6372	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000938.1	BGC0000938.1	Fosfomycin biosynthetic gene cluster	other	Others	Streptomyces fradiae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000939.1	BGC0000939.1	Aerobactin biosynthetic gene cluster	siderophore	Others	Grimontia hollisae	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia
BGC0000940.1	BGC0000940.1	Desferrioxamine B biosynthetic gene cluster	siderophore	Others	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000941.1	BGC0000941.1	Desferrioxamine B biosynthetic gene cluster	siderophore	Others	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000942.1	BGC0000942.1	Petrobactin biosynthetic gene cluster	siderophore	Others	Bacillus anthracis str. Ames	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000943.1	BGC0000943.1	Staphylobactin biosynthetic gene cluster	siderophore	Others	Staphylococcus aureus subsp. aureus NCTC 8325	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcus
BGC0000944.1	BGC0000944.1	Staphyloferrin biosynthetic gene cluster	siderophore	Others	Staphylococcus aureus subsp. aureus NCTC 8325	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcus
BGC0000946.1	BGC0000946.1	Vibrioferrin biosynthetic gene cluster	siderophore	Others	Vibrio parahaemolyticus	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0000947.1	BGC0000947.1	Vibrioferrin biosynthetic gene cluster	siderophore	Others	Vibrio alginolyticus	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0000948.1	BGC0000948.1	Alpha-galactosylceramide biosynthetic gene cluster	other	Others	Bacteroides fragilis NCTC 9343	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
BGC0000949.1	BGC0000949.1	A-500359s biosynthetic gene cluster	blactam-nrps	Others	Streptomyces griseus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000952.1	BGC0000952.1	Pristinamycin biosynthetic gene cluster	ectoine-oligosaccharide-t2pks-nrps-nrps	Others	Streptomyces pristinaespiralis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000953.1	BGC0000953.1	Amicetin biosynthetic gene cluster	other	Others	Streptomyces vinaceusdrappus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000961.1	BGC0000961.1	Bactobolin biosynthetic gene cluster	nrps-hserlactone-t1pks	Others	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0000977.1	BGC0000977.1	Cyclopiazonic acid biosynthetic gene cluster	terpene-nrps-t1pks	Others	Aspergillus oryzae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000986.1	BGC0000986.1	Dkxanthene biosynthetic gene cluster	nrps-t1pks-bacteriocin	Others	Stigmatella aurantiaca DW4/3-1	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Stigmatella
BGC0000992.1	BGC0000992.1	Fusaridione A biosynthetic gene cluster	terpene-nrps-t1pks	Others	Fusarium heterosporum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0001004.1	BGC0001004.1	Lobophorin biosynthetic gene cluster	oligosaccharide-t1pks	Others	Streptomyces sp. SCSIO 01127	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001020.1	BGC0001020.1	Muraymycin biosynthetic gene cluster	thiopeptide-lantipeptide-nrps-nucleoside	Others	Streptomyces sp. NRRL 30471	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001038.1	BGC0001038.1	Pyralomicin biosynthetic gene cluster	amglyccycl-t1pks	Others	Nonomuraea spiralis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Streptosporangiaceae,Nonomuraea
BGC0001044.1	BGC0001044.1	Sirodesmin biosynthetic gene cluster	t1pks-nrps-terpene	Others	Leptosphaeria maculans	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria maculans complex
BGC0001046.1	BGC0001046.1	Streptolydigin biosynthetic gene cluster	nrps-terpene-t1pks	Others	Streptomyces lydicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001065.1	BGC0001065.1	Herboxidiene biosynthetic gene cluster	t1pks-t3pks-nucleoside	Others	Streptomyces chromofuscus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001072.1	BGC0001072.1	Simocyclinone biosynthetic gene cluster	t1pks-t2pks-aminocoumarin	Others	Streptomyces antibioticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001073.1	BGC0001073.1	Kosinostatin biosynthetic gene cluster	ectoine-t2pks	Others	Micromonospora sp. TP-A0468	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0001074.1	BGC0001074.1	Cosmomycin D biosynthetic gene cluster	oligosaccharide-t2pks	Others	Streptomyces olindensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001075.1	BGC0001075.1	Aurachin RE biosynthetic gene cluster	other	Others	Rhodococcus erythropolis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Nocardiaceae,Rhodococcus
BGC0001076.1	BGC0001076.1	Liposidomycin biosynthetic gene cluster	t3pks-nucleoside	Others	Streptomyces sp. SN-1061M	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001078.1	BGC0001078.1	Furaquinocin A biosynthetic gene cluster	t3pks-terpene	Others	Streptomyces sp. KO-3988	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001079.1	BGC0001079.1	Napyradiomycin biosynthetic gene cluster	t3pks-terpene	Others	Streptomyces aculeolatus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001080.1	BGC0001080.1	Phenazine biosynthetic gene cluster	phenazine	Others	Streptomyces anulatus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001083.1	BGC0001083.1	Merochlorin biosynthetic gene cluster	terpene-t3pks-nrps-butyrolactone	Others	Streptomyces sp. CNH189	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0001084.1	BGC0001084.1	Notoamide / stephacidin biosynthetic gene cluster	terpene-nrps	Others	Aspergillus sp. MF297-2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001120.1	BGC0001120.1	Burkholderic acid biosynthetic gene cluster	other	Others	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0001121.1	BGC0001121.1	Orsellinic acid biosynthetic gene cluster	other	Others	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001126.1	BGC0001126.1	Ambiguine biosynthetic gene cluster	other	Others	Fischerella ambigua UTEX 1903	Bacteria,Cyanobacteria,Stigonematales,Fischerella
BGC0001134.1	BGC0001134.1	Photopyrone biosynthetic gene cluster	other	Others	Photorhabdus luminescens subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Photorhabdus
BGC0001137.1	BGC0001137.1	Marinacarboline biosynthetic gene cluster	other	Others	Marinactinospora thermotolerans	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Nocardiopsaceae,Marinactinospora
BGC0001138.1	BGC0001138.1	A201A biosynthetic gene cluster	other	Others	Marinactinospora thermotolerans	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Nocardiopsaceae,Marinactinospora
BGC0001140.1	BGC0001140.1	Platensimycin / platencin biosynthetic gene cluster	other	Others	Streptomyces platensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
